date_key ;sale_date
1498;2/10/2021
1499;18/5/2024
1500;16/1/2022
1501;22/6/2022
1502;20/3/2021
1503;25/12/2022
1504;2/9/2024
1505;19/1/2020
1506;16/1/2021
1507;15/8/2020
1508;14/2/2020
1509;31/3/2021
1510;5/10/2023
1511;12/7/2023
1512;11/4/2021
1513;18/8/2023
1514;6/7/2023
1515;7/4/2020
1516;22/1/2023
1517;23/1/2021
1518;30/5/2021
1519;8/12/2020
1520;18/12/2020
1521;25/11/2021
1522;31/1/2022
1523;20/9/2023
1524;26/12/2020
1525;27/11/2021
1526;14/8/2020
1527;22/11/2022
1528;26/7/2022
1529;8/4/2022
1530;15/10/2021
1531;4/5/2021
1532;15/11/2020
1533;31/3/2024
1534;10/9/2021
1535;26/7/2024
1536;23/12/2021
1537;20/10/2021
1538;21/8/2024
1539;13/5/2022
1540;11/9/2020
1541;20/10/2020
1542;29/8/2021
1543;30/9/2022
1544;1/2/2020
1545;18/10/2022
1546;7/7/2021
1547;8/11/2020
1548;13/2/2024
1549;14/10/2020
1550;23/8/2024
1551;15/8/2023
1552;27/2/2021
1553;14/6/2020
1554;30/10/2023
1555;15/9/2022
1556;2/1/2024
1557;8/3/2024
1558;21/4/2023
1559;4/8/2021
1560;31/1/2023
1561;11/9/2021
1562;13/10/2022
1563;7/1/2024
1564;21/12/2022
1565;18/6/2024
1566;14/9/2024
1567;10/1/2023
1568;14/10/2021
1569;25/6/2024
1570;12/1/2024
1571;16/6/2021
1572;28/4/2022
1573;22/12/2022
1574;19/6/2020
1575;23/4/2021
1576;18/8/2024
1577;28/5/2023
1578;4/6/2022
1579;22/6/2023
1580;29/2/2020
1581;28/1/2022
1582;25/10/2020
1583;7/1/2023
1584;15/10/2021
1585;6/9/2023
1586;17/9/2024
1587;15/10/2021
1588;15/7/2021
1589;15/2/2021
1590;16/12/2023
1591;6/10/2023
1592;10/7/2020
1593;13/3/2023
1594;16/12/2021
1595;29/3/2023
1596;10/6/2022
1597;1/10/2020
1598;14/9/2022
1599;4/6/2022
1600;10/6/2022
1601;28/5/2020
1602;2/4/2021
1603;25/1/2024
1604;1/8/2022
1605;30/5/2020
1606;28/4/2024
1607;6/2/2023
1608;21/10/2022
1609;11/6/2020
1610;14/1/2023
1611;12/6/2023
1612;27/3/2022
1613;20/6/2022
1614;22/3/2023
1615;30/3/2023
1616;19/6/2020
1617;12/6/2024
1618;31/10/2020
1619;11/11/2024
1620;10/12/2023
1621;7/7/2020
1622;16/10/2020
1623;7/10/2024
1624;14/7/2020
1625;13/5/2024
1626;11/5/2021
1627;18/11/2021
1628;17/6/2020
1629;15/9/2020
1630;18/2/2022
1631;22/2/2020
1632;7/1/2021
1633;19/11/2020
1634;23/12/2021
1635;27/3/2024
1636;17/5/2024
1637;8/10/2022
1638;14/7/2021
1639;4/9/2022
1640;18/9/2020
1641;3/5/2024
1642;21/6/2024
1643;28/2/2021
1644;22/9/2023
1645;8/4/2024
1646;20/11/2021
1647;24/3/2022
1648;14/1/2023
1649;22/2/2022
1650;10/10/2020
1651;28/5/2024
1652;9/12/2021
1653;10/10/2021
1654;8/1/2020
1655;19/4/2024
1656;31/3/2021
1657;22/9/2024
1658;6/10/2022
1659;17/10/2020
1660;8/8/2023
1661;21/2/2022
1662;11/6/2023
1663;2/10/2020
1664;4/10/2021
1665;29/8/2021
1666;10/9/2023
1667;6/11/2023
1668;22/11/2022
1669;26/1/2022
1670;26/2/2022
1671;2/5/2023
1672;23/5/2021
1673;1/8/2020
1674;14/1/2023
1675;22/12/2022
1676;26/2/2021
1677;5/3/2021
1678;8/9/2021
1679;12/6/2020
1680;4/6/2022
1681;10/10/2024
1682;16/8/2024
1683;29/6/2022
1684;22/8/2021
1685;27/10/2022
1686;9/5/2020
1687;14/10/2021
1688;20/5/2024
1689;11/5/2022
1690;21/5/2020
1691;25/8/2023
1692;8/2/2022
1693;1/6/2023
1694;28/12/2022
1695;22/6/2024
1696;4/10/2020
1697;6/3/2020
1698;5/9/2024
1699;28/7/2021
1700;5/7/2023
1701;23/1/2023
1702;10/5/2021
1703;17/11/2022
1704;6/10/2021
1705;27/6/2024
1706;19/10/2024
1707;27/11/2020
1708;15/6/2021
1709;26/6/2022
1710;19/11/2020
1711;29/11/2022
1712;7/11/2021
1713;19/1/2022
1714;26/8/2024
1715;24/10/2024
1716;4/2/2022
1717;25/6/2023
1718;5/1/2022
1719;18/4/2021
1720;13/2/2021
1721;8/7/2023
1722;1/5/2022
1723;4/6/2020
1724;2/6/2024
1725;3/6/2022
1726;8/9/2022
1727;11/11/2024
1728;27/6/2021
1729;20/12/2020
1730;28/7/2022
1731;10/4/2022
1732;4/11/2023
1733;13/2/2021
1734;20/4/2020
1735;18/5/2023
1736;6/12/2021
1737;3/4/2021
1738;14/6/2024
1739;24/8/2021
1740;11/5/2020
1741;2/1/2023
1742;19/2/2023
1743;15/10/2022
1744;7/7/2020
1745;4/10/2022
1746;14/10/2021
1747;16/10/2020
1748;18/2/2024
1749;21/8/2024
1750;29/1/2024
1751;3/11/2024
1752;18/5/2022
1753;16/3/2020
1754;22/5/2023
1755;31/12/2022
1756;4/8/2023
1757;1/3/2024
1758;29/10/2023
1759;4/5/2021
1760;30/11/2021
1761;7/7/2021
1762;18/12/2022
1763;10/5/2021
1764;7/2/2022
1765;22/11/2021
1766;29/11/2021
1767;15/6/2023
1768;9/2/2022
1769;22/9/2020
1770;15/3/2022
1771;10/1/2021
1772;15/3/2020
1773;10/6/2020
1774;22/4/2024
1775;29/1/2022
1776;18/7/2021
1777;11/8/2023
1778;3/1/2022
1779;7/10/2020
1780;14/12/2021
1781;28/5/2024
1782;27/5/2021
1783;14/8/2020
1784;10/4/2024
1785;2/4/2023
1786;13/3/2022
1787;18/12/2021
1788;1/8/2023
1789;12/8/2021
1790;15/4/2021
1791;3/6/2021
1792;7/11/2023
1793;31/12/2020
1794;26/5/2023
1795;12/11/2021
1796;1/6/2020
1797;14/6/2024
1798;14/9/2021
1799;10/4/2021
1800;25/5/2023
1801;9/2/2020
1802;7/11/2024
1803;5/9/2021
1804;5/4/2022
1805;27/5/2021
1806;25/3/2022
1807;22/8/2024
1808;23/5/2020
1809;2/1/2020
1810;1/5/2021
1811;27/8/2021
1812;27/6/2023
1813;21/9/2024
1814;12/11/2020
1815;3/1/2022
1816;9/4/2022
1817;2/7/2024
1818;1/11/2024
1819;18/3/2023
1820;28/6/2022
1821;11/11/2020
1822;8/11/2023
1823;1/7/2023
1824;4/5/2024
1825;19/12/2023
1826;2/9/2023
1827;15/3/2022
1828;9/2/2022
1829;6/5/2023
1830;7/11/2023
1831;18/9/2024
1832;25/12/2021
1833;30/12/2021
1834;16/11/2021
1835;28/6/2022
1836;1/11/2021
1837;20/10/2023
1838;10/11/2024
1839;23/1/2023
1840;4/4/2023
1841;7/7/2024
1842;16/1/2021
1843;28/4/2024
1844;29/5/2024
1845;22/11/2023
1846;20/4/2021
1847;16/7/2023
1848;1/2/2021
1849;12/3/2021
1850;14/1/2023
1851;24/5/2021
1852;9/9/2023
1853;9/2/2024
1854;5/12/2022
1855;25/7/2024
1856;17/10/2024
1857;17/6/2022
1858;25/10/2024
1859;11/7/2022
1860;19/8/2023
1861;13/12/2023
1862;30/9/2023
1863;15/4/2020
1864;4/3/2021
1865;30/11/2023
1866;23/9/2020
1867;30/8/2023
1868;13/6/2024
1869;10/3/2023
1870;17/7/2020
1871;3/6/2022
1872;27/7/2024
1873;6/8/2023
1874;22/6/2024
1875;27/9/2020
1876;5/1/2024
1877;20/10/2021
1878;17/7/2020
1879;1/2/2024
1880;11/6/2022
1881;4/12/2022
1882;9/12/2022
1883;15/12/2020
1884;15/5/2020
1885;25/2/2021
1886;24/5/2020
1887;18/1/2022
1888;17/5/2022
1889;26/12/2023
1890;24/5/2020
1891;28/3/2024
1892;21/7/2023
1893;26/10/2023
1894;26/3/2020
1895;28/1/2020
1896;24/6/2020
1897;11/12/2022
1898;6/5/2024
1899;16/1/2022
1900;17/4/2021
1901;24/7/2024
1902;21/8/2022
1903;22/5/2024
1904;6/6/2021
1905;7/4/2022
1906;28/10/2023
1907;20/4/2024
1908;28/4/2023
1909;5/3/2020
1910;30/1/2023
1911;10/4/2020
1912;26/9/2024
1913;5/9/2023
1914;31/1/2022
1915;31/5/2022
1916;18/5/2024
1917;8/9/2023
1918;9/5/2020
1919;1/6/2024
1920;5/4/2024
1921;19/1/2024
1922;6/7/2024
1923;20/5/2020
1924;8/4/2023
1925;13/10/2023
1926;1/10/2023
1927;12/1/2022
1928;19/1/2024
1929;4/6/2020
1930;7/8/2022
1931;7/6/2020
1932;19/5/2024
1933;23/12/2023
1934;30/7/2021
1935;3/1/2022
1936;8/7/2020
1937;27/9/2021
1938;26/1/2024
1939;27/9/2024
1940;27/10/2023
1941;13/4/2021
1942;13/11/2023
1943;9/6/2023
1944;24/4/2023
1945;22/2/2021
1946;25/9/2024
1947;28/11/2022
1948;22/5/2020
1949;14/7/2024
1950;12/11/2023
1951;2/7/2020
1952;20/4/2023
1953;17/1/2020
1954;7/2/2020
1955;14/4/2020
1956;6/4/2023
1957;21/7/2024
1958;26/9/2022
1959;5/5/2024
1960;11/9/2021
1961;23/5/2024
1962;19/3/2023
1963;13/7/2020
1964;16/4/2022
1965;23/12/2022
1966;12/3/2024
1967;13/5/2023
1968;1/11/2024
1969;24/9/2020
1970;14/8/2024
1971;19/5/2022
1972;31/12/2021
1973;25/9/2024
1974;13/2/2020
1975;4/8/2020
1976;17/2/2024
1977;17/9/2022
1978;26/6/2021
1979;7/8/2023
1980;17/1/2024
1981;29/10/2020
1982;1/4/2022
1983;20/8/2024
1984;29/9/2024
1985;7/2/2020
1986;27/11/2022
1987;31/5/2022
1988;1/4/2023
1989;27/2/2020
1990;26/4/2024
1991;13/5/2022
1992;1/6/2020
1993;17/1/2020
1994;5/2/2024
1995;19/12/2022
1996;25/1/2021
1997;8/8/2022
1998;10/7/2021
1999;31/8/2022
2000;6/12/2021
2001;30/4/2022
2002;18/2/2024
2003;22/7/2020
2004;14/8/2024
2005;28/5/2022
2006;8/4/2021
2007;31/12/2023
2008;29/1/2022
2009;22/10/2023
2010;31/8/2024
2011;4/5/2022
2012;13/12/2021
2013;16/1/2020
2014;16/12/2021
2015;30/6/2024
2016;14/7/2020
2017;1/5/2024
2018;30/9/2020
2019;10/9/2021
2020;29/1/2020
2021;17/2/2023
2022;22/8/2021
2023;26/8/2022
2024;17/10/2024
2025;18/3/2020
2026;25/12/2021
2027;16/10/2024
2028;8/7/2023
2029;23/5/2022
2030;17/9/2021
2031;29/3/2023
2032;21/9/2020
2033;3/2/2024
2034;2/3/2021
2035;7/11/2021
2036;16/6/2020
2037;7/5/2024
2038;11/9/2023
2039;30/1/2023
2040;9/8/2021
2041;11/12/2022
2042;2/1/2022
2043;26/2/2024
2044;9/2/2021
2045;19/5/2023
2046;11/3/2021
2047;6/8/2020
2048;4/3/2022
2049;12/10/2020
2050;12/7/2020
2051;24/2/2024
2052;2/3/2023
2053;1/6/2020
2054;2/3/2024
2055;24/9/2023
2056;27/3/2023
2057;12/2/2022
2058;27/10/2022
2059;9/9/2024
2060;7/4/2022
2061;2/2/2024
2062;18/3/2023
2063;28/5/2020
2064;5/6/2021
2065;25/3/2023
2066;21/5/2020
2067;22/2/2022
2068;13/3/2022
2069;7/12/2023
2070;4/8/2021
2071;21/2/2022
2072;28/7/2024
2073;15/6/2022
2074;12/4/2021
2075;4/3/2023
2076;19/11/2021
2077;25/10/2020
2078;17/7/2023
2079;15/7/2023
2080;11/10/2023
2081;26/1/2022
2082;21/7/2021
2083;20/2/2020
2084;8/4/2021
2085;30/10/2022
2086;3/7/2024
2087;13/6/2020
2088;30/5/2021
2089;14/6/2023
2090;6/4/2023
2091;5/7/2024
2092;16/3/2020
2093;29/5/2024
2094;30/3/2023
2095;30/12/2021
2096;16/9/2020
2097;21/7/2022
2098;26/8/2023
2099;7/8/2021
2100;2/9/2024
2101;3/4/2024
2102;19/1/2024
2103;31/1/2022
2104;29/7/2022
2105;23/3/2024
2106;11/8/2020
2107;21/10/2022
2108;30/6/2022
2109;11/6/2024
2110;29/10/2022
2111;15/9/2022
2112;1/3/2024
2113;25/12/2020
2114;21/11/2020
2115;28/12/2023
2116;11/5/2023
2117;6/9/2022
2118;1/10/2023
2119;1/2/2023
2120;22/5/2024
2121;15/12/2023
2122;7/10/2021
2123;8/6/2023
2124;23/8/2023
2125;19/3/2022
2126;30/7/2021
2127;20/11/2021
2128;20/2/2023
2129;18/8/2024
2130;8/11/2022
2131;19/2/2021
2132;11/7/2020
2133;26/4/2024
2134;23/5/2021
2135;25/2/2023
2136;14/3/2023
2137;31/10/2022
2138;17/1/2024
2139;20/5/2020
2140;1/9/2020
2141;27/5/2024
2142;30/7/2023
2143;25/10/2020
2144;11/10/2020
2145;9/4/2020
2146;24/10/2021
2147;11/4/2022
2148;1/1/2021
2149;31/1/2020
2150;21/9/2020
2151;29/1/2024
2152;14/10/2020
2153;3/7/2020
2154;15/5/2023
2155;18/8/2020
2156;22/8/2020
2157;24/11/2020
2158;16/6/2021
2159;10/6/2023
2160;3/1/2022
2161;13/8/2024
2162;28/7/2022
2163;17/1/2021
2164;14/8/2022
2165;2/6/2022
2166;15/9/2021
2167;7/6/2023
2168;5/4/2020
2169;15/5/2021
2170;2/1/2023
2171;1/5/2022
2172;5/9/2024
2173;24/5/2022
2174;30/4/2022
2175;18/8/2022
2176;11/8/2024
2177;30/8/2023
2178;24/6/2020
2179;14/9/2024
2180;19/2/2022
2181;2/11/2020
2182;19/10/2022
2183;16/2/2021
2184;31/7/2024
2185;6/6/2023
2186;14/8/2024
2187;22/4/2023
2188;1/2/2022
2189;1/7/2021
2190;18/1/2022
2191;4/1/2022
2192;9/2/2022
2193;26/9/2022
2194;20/5/2023
2195;2/11/2020
2196;29/12/2020
2197;16/2/2023
2198;2/2/2023
2199;5/9/2023
2200;8/5/2022
2201;28/8/2024
2202;25/9/2022
2203;6/7/2022
2204;4/2/2020
2205;10/7/2021
2206;29/9/2020
2207;18/7/2020
2208;24/7/2023
2209;2/11/2024
2210;4/10/2024
2211;16/4/2020
2212;29/4/2023
2213;8/7/2020
2214;11/6/2020
2215;21/5/2020
2216;6/10/2021
2217;21/5/2024
2218;24/7/2021
2219;21/9/2020
2220;9/5/2021
2221;15/7/2022
2222;20/8/2024
2223;19/5/2020
2224;27/6/2021
2225;30/4/2023
2226;16/1/2022
2227;6/5/2021
2228;14/5/2024
2229;30/8/2020
2230;5/2/2021
2231;22/4/2023
2232;1/2/2024
2233;8/5/2020
2234;27/9/2021
2235;16/8/2024
2236;27/11/2021
2237;9/6/2021
2238;4/9/2023
2239;19/8/2020
2240;6/2/2021
2241;16/6/2023
2242;12/4/2024
2243;15/4/2024
2244;5/3/2020
2245;5/12/2020
2246;2/5/2021
2247;11/12/2021
2248;31/12/2021
2249;5/2/2021
2250;24/7/2020
2251;9/1/2020
2252;28/12/2023
2253;10/5/2024
2254;20/1/2023
2255;21/11/2020
2256;22/3/2022
2257;4/8/2021
2258;10/9/2022
2259;15/4/2020
2260;7/1/2023
2261;28/9/2021
2262;11/7/2023
2263;11/6/2022
2264;15/3/2022
2265;3/5/2020
2266;6/10/2020
2267;15/4/2022
2268;7/12/2022
2269;14/8/2022
2270;26/9/2022
2271;1/10/2024
2272;25/6/2023
2273;5/9/2020
2274;13/4/2024
2275;20/1/2024
2276;17/6/2023
2277;16/1/2023
2278;13/2/2022
2279;13/9/2024
2280;2/6/2020
2281;25/3/2022
2282;16/9/2021
2283;16/12/2023
2284;31/3/2022
2285;7/1/2021
2286;18/6/2022
2287;17/1/2024
2288;30/4/2020
2289;25/2/2024
2290;16/7/2022
2291;11/9/2020
2292;14/9/2022
2293;16/6/2022
2294;15/7/2022
2295;24/8/2023
2296;12/1/2021
2297;25/7/2020
2298;15/1/2021
2299;21/8/2021
2300;3/4/2020
2301;16/1/2020
2302;17/5/2021
2303;19/11/2021
2304;10/1/2024
2305;14/8/2020
2306;13/1/2024
2307;31/10/2021
2308;10/11/2024
2309;20/1/2022
2310;25/3/2023
2311;20/3/2023
2312;7/10/2020
2313;26/10/2024
2314;6/5/2021
2315;19/9/2024
2316;12/6/2023
2317;3/2/2020
2318;26/11/2021
2319;25/10/2024
2320;19/1/2021
2321;25/5/2024
2322;2/9/2022
2323;16/7/2024
2324;23/1/2023
2325;17/11/2020
2326;2/6/2023
2327;1/10/2024
2328;2/12/2021
2329;25/1/2020
2330;19/3/2024
2331;20/5/2022
2332;27/3/2021
2333;4/5/2022
2334;10/11/2021
2335;6/8/2022
2336;17/12/2022
2337;26/11/2022
2338;5/1/2023
2339;17/9/2023
2340;23/9/2023
2341;23/1/2022
2342;16/8/2024
2343;7/5/2021
2344;22/8/2021
2345;26/9/2022
2346;30/3/2024
2347;6/9/2020
2348;20/6/2023
2349;26/5/2020
2350;1/11/2024
2351;6/10/2020
2352;5/9/2022
2353;22/6/2023
2354;14/8/2024
2355;4/12/2021
2356;1/12/2020
2357;10/4/2021
2358;3/9/2021
2359;17/10/2023
2360;15/11/2023
2361;19/2/2023
2362;7/7/2022
2363;5/7/2022
2364;7/8/2022
2365;31/1/2023
2366;12/9/2022
2367;4/5/2021
2368;1/5/2020
2369;18/9/2024
2370;14/9/2020
2371;12/3/2024
2372;24/2/2020
2373;11/3/2020
2374;10/2/2023
2375;16/8/2021
2376;20/10/2023
2377;13/11/2022
2378;18/4/2021
2379;30/6/2021
2380;8/2/2020
2381;9/6/2022
2382;12/3/2024
2383;19/10/2020
2384;10/1/2023
2385;9/4/2023
2386;10/1/2022
2387;17/4/2021
2388;10/7/2021
2389;24/9/2021
2390;12/9/2023
2391;16/8/2024
2392;11/8/2022
2393;26/7/2022
2394;17/11/2023
2395;13/2/2020
2396;16/10/2023
2397;6/8/2024
2398;18/9/2024
2399;16/6/2024
2400;15/7/2024
2401;8/4/2023
2402;6/2/2021
2403;15/3/2024
2404;30/4/2022
2405;15/11/2023
2406;16/3/2021
2407;17/8/2024
2408;13/2/2020
2409;30/1/2024
2410;28/9/2024
2411;11/8/2023
2412;14/1/2020
2413;13/5/2024
2414;4/5/2023
2415;24/3/2022
2416;21/2/2020
2417;20/6/2021
2418;11/3/2022
2419;22/9/2024
2420;8/5/2020
2421;10/2/2022
2422;2/3/2024
2423;11/7/2020
2424;1/2/2021
2425;30/7/2021
2426;1/7/2021
2427;21/10/2020
2428;30/9/2020
2429;18/5/2021
2430;11/1/2024
2431;20/12/2023
2432;18/4/2023
2433;26/1/2023
2434;15/10/2023
2435;11/4/2021
2436;17/4/2022
2437;13/5/2022
2438;17/4/2020
2439;24/7/2022
2440;17/10/2022
2441;14/8/2022
2442;7/2/2023
2443;27/12/2021
2444;3/1/2021
2445;6/5/2021
2446;4/5/2022
2447;30/7/2024
2448;27/3/2023
2449;4/11/2023
2450;4/9/2022
2451;17/5/2021
2452;27/4/2020
2453;6/1/2022
2454;23/10/2022
2455;29/7/2020
2456;24/12/2021
2457;23/9/2023
2458;7/9/2023
2459;3/3/2022
2460;28/7/2022
2461;7/3/2022
2462;26/3/2024
2463;18/3/2020
2464;5/3/2022
2465;5/12/2023
2466;24/11/2022
2467;10/5/2022
2468;13/11/2021
2469;20/1/2022
2470;7/2/2024
2471;20/2/2023
2472;19/1/2020
2473;20/8/2020
2474;20/4/2021
2475;16/3/2021
2476;4/10/2020
2477;27/6/2022
2478;13/6/2024
2479;4/11/2022
2480;10/11/2023
2481;31/5/2020
2482;21/4/2021
2483;14/1/2023
2484;23/9/2022
2485;29/4/2023
2486;24/1/2023
2487;7/7/2023
2488;21/12/2021
2489;19/1/2023
2490;21/9/2021
2491;18/4/2024
2492;18/12/2023
2493;3/9/2023
2494;2/4/2023
2495;5/9/2024
2496;8/12/2023
2497;18/3/2022
2498;12/8/2022
2499;31/3/2023
2500;26/6/2022
2501;8/5/2021
2502;19/1/2024
2503;2/6/2024
2504;21/8/2023
2505;7/9/2020
2506;28/2/2022
2507;4/7/2024
2508;24/10/2024
2509;17/3/2024
2510;8/11/2020
2511;9/5/2022
2512;19/7/2022
2513;27/10/2024
2514;22/11/2023
2515;30/3/2022
2516;21/12/2020
2517;14/8/2023
2518;19/2/2024
2519;29/4/2024
2520;20/7/2023
2521;23/10/2024
2522;13/11/2023
2523;11/1/2023
2524;14/1/2023
2525;25/2/2023
2526;28/12/2022
2527;29/9/2021
2528;10/2/2020
2529;25/4/2023
2530;27/1/2024
2531;18/12/2023
2532;10/4/2020
2533;19/4/2021
2534;21/6/2024
2535;2/4/2024
2536;10/6/2021
2537;13/3/2020
2538;12/11/2020
2539;21/3/2021
2540;15/5/2022
2541;20/3/2023
2542;20/12/2021
2543;3/3/2023
2544;4/8/2022
2545;31/10/2020
2546;19/2/2022
2547;24/6/2020
2548;10/8/2021
2549;1/2/2023
2550;13/8/2021
2551;16/10/2020
2552;10/2/2020
2553;27/6/2023
2554;28/3/2023
2555;23/3/2024
2556;25/9/2022
2557;2/4/2024
2558;14/5/2021
2559;20/2/2023
2560;7/3/2021
2561;3/10/2023
2562;7/12/2022
2563;14/3/2021
2564;4/1/2024
2565;23/4/2021
2566;7/8/2024
2567;26/11/2021
2568;6/7/2024
2569;26/10/2021
2570;12/2/2022
2571;10/2/2021
2572;25/8/2024
2573;20/12/2022
2574;29/3/2021
2575;7/7/2024
2576;28/2/2022
2577;28/10/2023
2578;24/8/2024
2579;20/1/2021
2580;14/8/2022
2581;7/2/2022
2582;9/10/2020
2583;18/4/2021
2584;20/10/2020
2585;14/9/2021
2586;10/4/2022
2587;8/9/2020
2588;24/1/2020
2589;31/5/2023
2590;4/10/2023
2591;12/11/2021
2592;2/8/2024
2593;10/4/2023
2594;4/10/2023
2595;19/4/2024
2596;12/3/2021
2597;26/5/2021
2598;28/3/2021
2599;13/3/2022
2600;30/7/2021
2601;28/3/2020
2602;7/2/2023
2603;18/2/2021
2604;10/8/2023
2605;9/4/2023
2606;1/11/2020
2607;4/3/2024
2608;9/1/2022
2609;30/1/2023
2610;5/9/2023
2611;14/8/2022
2612;10/2/2020
2613;19/5/2024
2614;10/12/2020
2615;7/6/2022
2616;11/6/2022
2617;31/12/2023
2618;22/9/2021
2619;6/2/2023
2620;21/6/2022
2621;17/6/2020
2622;3/2/2024
2623;8/1/2022
2624;20/5/2020
2625;14/4/2023
2626;6/4/2022
2627;15/2/2023
2628;17/10/2024
2629;8/11/2023
2630;23/4/2022
2631;26/9/2021
2632;28/3/2023
2633;29/4/2024
2634;28/2/2023
2635;29/9/2022
2636;4/7/2024
2637;30/7/2024
2638;13/4/2021
2639;12/3/2020
2640;5/12/2020
2641;27/7/2022
2642;28/3/2024
2643;8/3/2023
2644;14/2/2024
2645;9/7/2022
2646;21/8/2023
2647;18/4/2024
2648;11/10/2024
2649;26/7/2020
2650;16/4/2021
2651;9/9/2022
2652;9/3/2023
2653;13/11/2020
2654;17/6/2023
2655;10/9/2020
2656;21/10/2022
2657;16/3/2021
2658;12/3/2021
2659;14/11/2022
2660;23/11/2023
2661;1/12/2022
2662;3/6/2020
2663;28/5/2024
2664;12/7/2020
2665;6/8/2022
2666;14/3/2020
2667;13/10/2020
2668;4/8/2022
2669;22/7/2021
2670;11/8/2024
2671;2/9/2022
2672;26/11/2020
2673;5/1/2024
2674;26/9/2023
2675;24/12/2020
2676;1/2/2024
2677;9/12/2021
2678;4/3/2023
2679;22/2/2022
2680;23/6/2021
2681;21/10/2021
2682;28/1/2023
2683;27/10/2022
2684;8/12/2023
2685;17/5/2020
2686;5/6/2020
2687;26/3/2021
2688;16/1/2024
2689;1/2/2024
2690;21/3/2023
2691;12/10/2023
2692;25/4/2021
2693;30/11/2022
2694;29/10/2020
2695;13/9/2020
2696;14/3/2021
2697;19/5/2022
2698;7/12/2023
2699;1/7/2022
2700;27/10/2020
2701;26/1/2024
2702;15/9/2022
2703;20/6/2020
2704;7/11/2021
2705;25/12/2022
2706;30/1/2021
2707;13/9/2024
2708;26/7/2023
2709;2/1/2020
2710;9/1/2024
2711;20/7/2023
2712;14/12/2021
2713;7/8/2021
2714;22/9/2021
2715;22/10/2023
2716;12/4/2022
2717;24/6/2024
2718;5/1/2021
2719;6/5/2021
2720;12/4/2022
2721;26/7/2022
2722;28/10/2023
2723;30/7/2022
2724;9/7/2024
2725;28/12/2020
2726;16/6/2021
2727;8/9/2023
2728;8/7/2022
2729;13/4/2022
2730;17/9/2023
2731;30/7/2023
2732;4/9/2024
2733;20/6/2024
2734;26/11/2021
2735;16/10/2021
2736;31/12/2020
2737;2/2/2022
2738;2/11/2020
2739;17/3/2024
2740;24/2/2021
2741;7/9/2022
2742;30/10/2022
2743;25/2/2022
2744;30/9/2024
2745;25/3/2021
2746;5/5/2021
2747;9/11/2023
2748;21/7/2022
2749;21/1/2023
2750;20/8/2023
2751;14/4/2020
2752;3/4/2022
2753;18/10/2023
2754;8/3/2021
2755;22/1/2024
2756;15/8/2022
2757;3/5/2021
2758;6/8/2023
2759;19/12/2020
2760;23/8/2020
2761;19/2/2023
2762;19/5/2020
2763;4/6/2021
2764;18/1/2020
2765;9/9/2020
2766;25/10/2022
2767;13/10/2021
2768;4/4/2021
2769;18/1/2024
2770;11/4/2021
2771;11/7/2022
2772;16/10/2021
2773;4/1/2020
2774;26/4/2023
2775;15/6/2023
2776;31/10/2023
2777;8/10/2023
2778;13/6/2021
2779;25/8/2022
2780;18/1/2020
2781;8/11/2021
2782;31/7/2023
2783;17/4/2023
2784;7/8/2021
2785;4/5/2024
2786;10/10/2020
2787;9/11/2023
2788;27/2/2021
2789;1/6/2021
2790;24/3/2021
2791;28/5/2020
2792;6/4/2024
2793;23/3/2020
2794;20/3/2022
2795;22/8/2021
2796;23/12/2020
2797;20/4/2022
2798;22/2/2024
2799;14/10/2021
2800;31/12/2020
2801;27/11/2020
2802;1/9/2021
2803;7/4/2023
2804;13/2/2023
2805;26/8/2020
2806;25/12/2023
2807;14/12/2023
2808;16/7/2020
2809;11/12/2022
2810;13/3/2021
2811;7/4/2023
2812;14/12/2020
2813;19/5/2022
2814;14/1/2023
2815;10/9/2020
2816;18/8/2024
2817;25/10/2023
2818;29/8/2022
2819;14/8/2022
2820;16/1/2024
2821;13/9/2024
2822;29/11/2021
2823;21/11/2020
2824;14/7/2022
2825;2/12/2023
2826;17/5/2024
2827;18/7/2024
2828;27/4/2022
2829;17/2/2020
2830;29/10/2020
2831;8/3/2024
2832;16/6/2022
2833;6/1/2023
2834;6/4/2024
2835;2/12/2020
2836;24/3/2024
2837;16/10/2020
2838;25/6/2021
2839;5/3/2020
2840;23/12/2021
2841;1/9/2023
2842;16/7/2024
2843;2/6/2020
2844;26/11/2023
2845;27/5/2024
2846;24/7/2020
2847;6/7/2020
2848;12/1/2020
2849;9/8/2021
2850;14/4/2021
2851;7/12/2022
2852;26/1/2020
2853;11/3/2023
2854;6/9/2022
2855;4/4/2020
2856;28/3/2022
2857;27/9/2023
2858;24/10/2023
2859;25/5/2020
2860;24/5/2022
2861;13/3/2022
2862;19/3/2023
2863;10/3/2023
2864;14/1/2021
2865;12/5/2021
2866;17/4/2022
2867;21/3/2021
2868;7/7/2022
2869;11/9/2021
2870;11/9/2023
2871;3/9/2023
2872;31/1/2021
2873;29/1/2022
2874;2/9/2023
2875;10/11/2023
2876;12/5/2020
2877;4/3/2020
2878;29/3/2024
2879;22/4/2021
2880;9/4/2020
2881;13/7/2024
2882;18/7/2021
2883;28/8/2021
2884;10/11/2020
2885;2/2/2022
2886;20/10/2023
2887;28/8/2021
2888;18/9/2022
2889;13/5/2023
2890;27/6/2024
2891;8/5/2024
2892;29/6/2023
